ccaa,date,new_cases,activos,hospitalized,intensive_care,deceased,recovered,num_casos,poblacion,vac_dosis_administradas,vac_dosis_pauta_completada,ia14,cases_accumulated,hospitalized_accumulated
Andalucía,2020-01-01,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-02,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-03,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-04,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-05,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-06,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-07,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-08,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-09,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-10,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-11,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-12,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-13,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-14,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-15,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-16,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-17,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-18,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-19,,,,,,,1.0,8414240,,,,,
Andalucía,2020-01-20,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-21,,,,,,,1.0,8414240,,,,,
Andalucía,2020-01-22,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-23,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-24,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-25,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-26,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-27,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-28,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-29,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-30,,,,,,,0.0,8414240,,,,,
Andalucía,2020-01-31,,,,,,,0.0,8414240,,,,,
Andalucía,2020-02-01,,,,,,,1.0,8414240,,,,,
Andalucía,2020-02-02,,,,,,,1.0,8414240,,,,,
Andalucía,2020-02-03,,,,,,,1.0,8414240,,,,,
Andalucía,2020-02-04,,,,,,,0.0,8414240,,,,,
Andalucía,2020-02-05,,,,,,,0.0,8414240,,,,,
Andalucía,2020-02-06,,,,,,,2.0,8414240,,,,,
Andalucía,2020-02-07,,,,,,,2.0,8414240,,,,,
Andalucía,2020-02-08,,,,,,,0.0,8414240,,,,,
Andalucía,2020-02-09,,,,,,,0.0,8414240,,,,,
Andalucía,2020-02-10,,,,,,,1.0,8414240,,,,,
Andalucía,2020-02-11,,,,,,,0.0,8414240,,,,,
Andalucía,2020-02-12,,,,,,,1.0,8414240,,,,,
Andalucía,2020-02-13,,,,,,,1.0,8414240,,,,,
Andalucía,2020-02-14,,,,,,,1.0,8414240,,,,,
Andalucía,2020-02-15,,,,,,,1.0,8414240,,,,,
Andalucía,2020-02-16,,,,,,,0.0,8414240,,,,,
Andalucía,2020-02-17,,,,,,,0.0,8414240,,,,,
Andalucía,2020-02-18,,,,,,,3.0,8414240,,,,,
Andalucía,2020-02-19,,,,,,,0.0,8414240,,,,,
Andalucía,2020-02-20,,,,,,,4.0,8414240,,,,,
Andalucía,2020-02-21,,,,,,,4.0,8414240,,,,,
Andalucía,2020-02-22,,,,,,,2.0,8414240,,,,,
Andalucía,2020-02-23,,,,,,,2.0,8414240,,,,,
Andalucía,2020-02-24,,,,,,,5.0,8414240,,,,,
Andalucía,2020-02-25,,,,,,,9.0,8414240,,,,,
Andalucía,2020-02-26,1.0,,,,0.0,,9.0,8414240,,,,1.0,
Andalucía,2020-02-27,5.0,,,,0.0,,8.0,8414240,,,,6.0,
Andalucía,2020-02-28,2.0,,,,0.0,,8.0,8414240,,,,8.0,
Andalucía,2020-02-29,2.0,,,,0.0,,8.0,8414240,,,,10.0,
Andalucía,2020-03-01,0.0,,,,0.0,,26.0,8414240,,,,10.0,
Andalucía,2020-03-02,0.0,,,,0.0,,32.0,8414240,,,,10.0,
Andalucía,2020-03-03,1.0,,,,0.0,,37.0,8414240,,,,11.0,
Andalucía,2020-03-04,0.0,,,,0.0,,32.0,8414240,,,,11.0,
Andalucía,2020-03-05,4.0,,,,0.0,,57.0,8414240,,,,15.0,
Andalucía,2020-03-06,11.0,,,,0.0,,69.0,8414240,,,,26.0,
Andalucía,2020-03-07,8.0,,,,0.0,,74.0,8414240,,,,34.0,
Andalucía,2020-03-08,7.0,,,,0.0,,80.0,8414240,,,,41.0,
Andalucía,2020-03-09,18.0,,,,0.0,,161.0,8414240,,,,59.0,
Andalucía,2020-03-10,23.0,,,,0.0,,212.0,8414240,,,,82.0,
Andalucía,2020-03-11,13.0,,,,0.0,,252.0,8414240,,,,95.0,
Andalucía,2020-03-12,0.0,,,,0.0,,303.0,8414240,,,,158.0,
Andalucía,2020-03-13,111.0,,,,2.0,,455.0,8414240,,,,269.0,
Andalucía,2020-03-14,168.0,,,,6.0,,396.0,8414240,,,,437.0,
Andalucía,2020-03-15,117.0,,,,7.0,,415.0,8414240,,,,554.0,
Andalucía,2020-03-16,129.0,,,,11.0,,545.0,8414240,,,,683.0,
Andalucía,2020-03-17,176.0,,,,19.0,,547.0,8414240,,,,859.0,
Andalucía,2020-03-18,149.0,,,,23.0,,502.0,8414240,,,,1008.0,
Andalucía,2020-03-19,279.0,,,,30.0,,534.0,8414240,,,,1287.0,
Andalucía,2020-03-20,228.0,,,,40.0,,762.0,8414240,,,,1515.0,
Andalucía,2020-03-21,210.0,,,,47.0,,523.0,8414240,,,,1725.0,
Andalucía,2020-03-22,236.0,,,,58.0,,492.0,8414240,,,,1961.0,
Andalucía,2020-03-23,510.0,,,,87.0,,535.0,8414240,,,,2471.0,
Andalucía,2020-03-24,539.0,,,,113.0,,476.0,8414240,,,,3010.0,
Andalucía,2020-03-25,396.0,,,,134.0,,497.0,8414240,,,,3406.0,
Andalucía,2020-03-26,387.0,,,,144.0,,440.0,8414240,,,,3793.0,
Andalucía,2020-03-27,484.0,,,,175.0,,402.0,8414240,,,,4277.0,
Andalucía,2020-03-28,405.0,,,,207.0,,297.0,8414240,,,,4682.0,
Andalucía,2020-03-29,723.0,,,,236.0,,325.0,8414240,,,,5405.0,
Andalucía,2020-03-30,413.0,,,,248.0,,308.0,8414240,,,,5818.0,
Andalucía,2020-03-31,574.0,,,,308.0,,249.0,8414240,,,,6392.0,
Andalucía,2020-04-01,580.0,,,,343.0,,333.0,8414240,,,,6972.0,
Andalucía,2020-04-02,402.0,,,,376.0,,225.0,8414240,,,,7374.0,
Andalucía,2020-04-03,495.0,,,,426.0,,178.0,8414240,,,,7869.0,
Andalucía,2020-04-04,432.0,,,,470.0,,179.0,8414240,,,,8301.0,
Andalucía,2020-04-05,280.0,,,,491.0,,173.0,8414240,,,,8581.0,
Andalucía,2020-04-06,186.0,,,,528.0,,147.0,8414240,,,,8767.0,
Andalucía,2020-04-07,230.0,,,,605.0,,172.0,8414240,,,,8997.0,
Andalucía,2020-04-08,264.0,,,,652.0,,145.0,8414240,,,,9261.0,
Andalucía,2020-04-09,249.0,,,,691.0,,94.0,8414240,,,,9510.0,
Andalucía,2020-04-10,202.0,,,,737.0,,103.0,8414240,,,,9712.0,
Andalucía,2020-04-11,294.0,,,,799.0,,108.0,8414240,,,,10006.0,
Andalucía,2020-04-12,181.0,,,,815.0,,89.0,8414240,,,,10187.0,
Andalucía,2020-04-13,119.0,,,,836.0,,80.0,8414240,,,,10306.0,
Andalucía,2020-04-14,289.0,,,,865.0,,67.0,8414240,,,,10595.0,
Andalucía,2020-04-15,212.0,,,,912.0,,107.0,8414240,,,,10807.0,
Andalucía,2020-04-16,246.0,,,,940.0,,58.0,8414240,,,,11053.0,
Andalucía,2020-04-17,151.0,,,,967.0,,70.0,8414240,,,,11204.0,
Andalucía,2020-04-18,221.0,,,,993.0,,47.0,8414240,,,,11425.0,
Andalucía,2020-04-19,130.0,,,,1013.0,,40.0,8414240,,,,11555.0,
Andalucía,2020-04-20,134.0,,,,1017.0,,42.0,8414240,,,,11689.0,
Andalucía,2020-04-21,232.0,,,,1050.0,,44.0,8414240,,,,11921.0,
Andalucía,2020-04-22,316.0,,,,1079.0,,29.0,8414240,,,,12237.0,
Andalucía,2020-04-23,258.0,,,,1107.0,,41.0,8414240,,,,12495.0,
Andalucía,2020-04-24,329.0,,860.0,206.0,1131.0,,52.0,8414240,,,,12824.0,
Andalucía,2020-04-25,199.0,,796.0,195.0,1145.0,,29.0,8414240,,,,13023.0,
Andalucía,2020-04-26,137.0,,810.0,187.0,1157.0,,20.0,8414240,,,,13160.0,
Andalucía,2020-04-27,90.0,,804.0,183.0,1168.0,,23.0,8414240,,,,13250.0,
Andalucía,2020-04-28,251.0,,749.0,172.0,1188.0,,22.0,8414240,,,,13501.0,
Andalucía,2020-04-29,187.0,,704.0,166.0,1207.0,,35.0,8414240,,,,13688.0,
Andalucía,2020-04-30,258.0,,674.0,158.0,1238.0,,25.0,8414240,,,,13946.0,
Andalucía,2020-05-01,249.0,,614.0,149.0,1253.0,,17.0,8414240,,,,14195.0,
Andalucía,2020-05-02,92.0,,597.0,142.0,1256.0,,17.0,8414240,,,,14287.0,
Andalucía,2020-05-03,62.0,,583.0,136.0,1263.0,,13.0,8414240,,,,14349.0,
Andalucía,2020-05-04,45.0,,569.0,136.0,1267.0,,24.0,8414240,,,,14394.0,
Andalucía,2020-05-05,245.0,,546.0,120.0,1281.0,,13.0,8414240,,,,14639.0,
Andalucía,2020-05-06,,,507.0,105.0,1294.0,,4.0,8414240,,,,14870.0,
Andalucía,2020-05-07,,,472.0,108.0,1301.0,,5.0,8414240,,,,15050.0,
Andalucía,2020-05-08,,,445.0,102.0,1317.0,,7.0,8414240,,,,15228.0,
Andalucía,2020-05-09,,,394.0,97.0,1320.0,,2.0,8414240,,,,15403.0,
Andalucía,2020-05-10,,,406.0,97.0,1322.0,,5.0,8414240,,,,15478.0,
Andalucía,2020-05-11,,,395.0,99.0,1326.0,,18.0,8414240,,,,15522.0,
Andalucía,2020-05-12,,,357.0,90.0,1332.0,,21.0,8414240,,,,15629.0,
Andalucía,2020-05-13,,,346.0,91.0,1336.0,,15.0,8414240,,,,15823.0,
Andalucía,2020-05-14,,,315.0,76.0,1344.0,,13.0,8414240,,,,16068.0,
Andalucía,2020-05-15,,,282.0,69.0,1355.0,,15.0,8414240,,,,16263.0,
Andalucía,2020-05-16,,,269.0,65.0,1358.0,,4.0,8414240,,,,16432.0,
Andalucía,2020-05-17,,,261.0,64.0,1358.0,,5.0,8414240,,,,16457.0,
Andalucía,2020-05-18,,,265.0,65.0,1361.0,,11.0,8414240,,,,16511.0,
Andalucía,2020-05-19,,,246.0,53.0,1367.0,,11.0,8414240,,,3.0,16689.0,
Andalucía,2020-05-20,,,226.0,52.0,1371.0,,13.0,8414240,,,2.8,16842.0,
Andalucía,2020-05-21,,,212.0,52.0,1375.0,,9.0,8414240,,,3.1,17025.0,
Andalucía,2020-05-22,,,197.0,52.0,1377.0,,5.0,8414240,,,3.3,17078.0,
Andalucía,2020-05-23,,,179.0,49.0,1389.0,,7.0,8414240,,,3.4,17215.0,
Andalucía,2020-05-24,,,178.0,49.0,1391.0,,3.0,8414240,,,3.1,17267.0,
Andalucía,2020-05-25,,,171.0,48.0,1392.0,,8.0,8414240,,,3.6,17292.0,
Andalucía,2020-05-26,,,174.0,44.0,1406.0,,8.0,8414240,,,3.6,17345.0,
Andalucía,2020-05-27,,,145.0,41.0,1411.0,,11.0,8414240,,,3.2,17380.0,
Andalucía,2020-05-28,,,131.0,37.0,1414.0,,7.0,8414240,,,2.8,17408.0,
Andalucía,2020-05-29,,,129.0,33.0,1414.0,,13.0,8414240,,,2.7,17433.0,
Andalucía,2020-05-30,,,99.0,34.0,1417.0,,13.0,8414240,,,2.6,17469.0,
Andalucía,2020-05-31,,,95.0,34.0,1419.0,,9.0,8414240,,,2.7,17476.0,
Andalucía,2020-06-01,,,94.0,33.0,1418.0,,18.0,8414240,,,2.6,17482.0,
Andalucía,2020-06-02,,,96.0,32.0,1419.0,,5.0,8414240,,,2.8,17505.0,
Andalucía,2020-06-03,,,94.0,30.0,1419.0,,15.0,8414240,,,2.8,17529.0,
Andalucía,2020-06-04,,,87.0,28.0,1422.0,,5.0,8414240,,,2.4,17561.0,
Andalucía,2020-06-05,,,85.0,28.0,1423.0,,12.0,8414240,,,2.2,17572.0,
Andalucía,2020-06-06,,,79.0,25.0,1423.0,,6.0,8414240,,,2.3,17592.0,
Andalucía,2020-06-07,,,74.0,24.0,1425.0,,2.0,8414240,,,2.3,17598.0,
Andalucía,2020-06-08,,,69.0,24.0,1425.0,,6.0,8414240,,,2.3,17597.0,
Andalucía,2020-06-09,,,69.0,,1428.0,,8.0,8414240,,,2.2,17609.0,
Andalucía,2020-06-10,,,60.0,20.0,1428.0,,6.0,8414240,,,2.2,17620.0,
Andalucía,2020-06-11,,,59.0,19.0,1429.0,,5.0,8414240,,,2.2,17625.0,
Andalucía,2020-06-12,,,53.0,17.0,1429.0,,4.0,8414240,,,2.2,17636.0,
Andalucía,2020-06-13,,,47.0,14.0,1431.0,,4.0,8414240,,,1.9,17654.0,
Andalucía,2020-06-14,,,47.0,14.0,1432.0,,4.0,8414240,,,1.8,17658.0,
Andalucía,2020-06-15,,,47.0,14.0,1432.0,,7.0,8414240,,,1.8,17660.0,
Andalucía,2020-06-16,,,48.0,14.0,1431.0,,10.0,8414240,,,1.5,17664.0,
Andalucía,2020-06-17,,,49.0,14.0,1432.0,,10.0,8414240,,,1.4,17678.0,
Andalucía,2020-06-18,,,42.0,11.0,1433.0,,25.0,8414240,,,1.4,17713.0,
Andalucía,2020-06-19,,,44.0,11.0,1426.0,,11.0,8414240,,,1.5,17739.0,
Andalucía,2020-06-20,,,45.0,10.0,1429.0,,15.0,8414240,,,1.4,17759.0,
Andalucía,2020-06-21,,,44.0,9.0,1429.0,,10.0,8414240,,,1.4,17762.0,
Andalucía,2020-06-22,,,45.0,9.0,1429.0,,16.0,8414240,,,1.5,17771.0,
Andalucía,2020-06-23,,,46.0,11.0,1432.0,,13.0,8414240,,,1.5,17778.0,
Andalucía,2020-06-24,,,40.0,10.0,1434.0,,96.0,8414240,,,1.7,17802.0,
Andalucía,2020-06-25,,,42.0,11.0,1434.0,,22.0,8414240,,,2.0,17844.0,
Andalucía,2020-06-26,,,43.0,12.0,1436.0,,19.0,8414240,,,2.3,17870.0,
Andalucía,2020-06-27,,,41.0,11.0,1438.0,,15.0,8414240,,,2.7,17914.0,
Andalucía,2020-06-28,,,45.0,12.0,1438.0,,26.0,8414240,,,2.9,17933.0,
Andalucía,2020-06-29,,,46.0,12.0,1438.0,,22.0,8414240,,,3.2,17965.0,
Andalucía,2020-06-30,,,49.0,12.0,1439.0,,26.0,8414240,,,3.5,17989.0,
Andalucía,2020-07-01,,,48.0,11.0,1440.0,,23.0,8414240,,,3.8,18029.0,
Andalucía,2020-07-02,,,44.0,10.0,1440.0,,14.0,8414240,,,3.8,18047.0,
Andalucía,2020-07-03,,,42.0,10.0,1441.0,,28.0,8414240,,,3.8,18065.0,
Andalucía,2020-07-04,,,42.0,10.0,1442.0,,24.0,8414240,,,3.9,18089.0,
Andalucía,2020-07-05,,,47.0,11.0,1442.0,,16.0,8414240,,,3.9,18106.0,
Andalucía,2020-07-06,,,50.0,10.0,1442.0,,23.0,8414240,,,4.0,18121.0,
Andalucía,2020-07-07,,,49.0,9.0,1444.0,,32.0,8414240,,,4.1,18136.0,
Andalucía,2020-07-08,,,46.0,8.0,1444.0,,56.0,8414240,,,4.2,18163.0,
Andalucía,2020-07-09,,,42.0,8.0,1446.0,,37.0,8414240,,,4.1,18199.0,
Andalucía,2020-07-10,,,42.0,8.0,1446.0,,60.0,8414240,,,4.4,18247.0,
Andalucía,2020-07-11,,,40.0,8.0,1446.0,,50.0,8414240,,,4.6,18308.0,
Andalucía,2020-07-12,,,44.0,9.0,1446.0,,33.0,8414240,,,4.9,18356.0,
Andalucía,2020-07-13,,,44.0,9.0,1446.0,,48.0,8414240,,,4.7,18374.0,
Andalucía,2020-07-14,,,45.0,8.0,1446.0,,95.0,8414240,,,4.8,18402.0,
Andalucía,2020-07-15,,,39.0,9.0,1446.0,,63.0,8414240,,,4.8,18434.0,
Andalucía,2020-07-16,,,33.0,8.0,1446.0,,91.0,8414240,,,5.6,18524.0,
Andalucía,2020-07-17,,,37.0,7.0,1446.0,,96.0,8414240,,,6.2,18592.0,
Andalucía,2020-07-18,,,38.0,6.0,1446.0,,85.0,8414240,,,7.0,18682.0,
Andalucía,2020-07-19,,,45.0,6.0,1446.0,,114.0,8414240,,,7.8,18761.0,
Andalucía,2020-07-20,,,45.0,5.0,1446.0,,122.0,8414240,,,8.4,18828.0,
Andalucía,2020-07-21,,,49.0,5.0,1446.0,,74.0,8414240,,,9.1,18905.0,
Andalucía,2020-07-22,,,47.0,5.0,1446.0,,78.0,8414240,,,10.2,19023.0,
Andalucía,2020-07-23,,,44.0,5.0,1446.0,,126.0,8414240,,,10.5,19090.0,
Andalucía,2020-07-24,,,45.0,5.0,1447.0,,127.0,8414240,,,11.2,19203.0,
Andalucía,2020-07-25,,,46.0,4.0,1447.0,,110.0,8414240,,,11.8,19318.0,
Andalucía,2020-07-26,,,49.0,5.0,1448.0,,106.0,8414240,,,12.2,19396.0,
Andalucía,2020-07-27,,,56.0,7.0,1448.0,,142.0,8414240,,,13.0,19480.0,
Andalucía,2020-07-28,,,52.0,7.0,1448.0,,148.0,8414240,,,13.7,19570.0,
Andalucía,2020-07-29,,,51.0,9.0,1448.0,,150.0,8414240,,,14.6,19676.0,
Andalucía,2020-07-30,,,58.0,8.0,1448.0,,207.0,8414240,,,14.9,19794.0,
Andalucía,2020-07-31,,,60.0,9.0,1448.0,,239.0,8414240,,,16.2,19975.0,
Andalucía,2020-08-01,,,60.0,8.0,1449.0,,245.0,8414240,,,17.4,20162.0,
Andalucía,2020-08-02,,,72.0,10.0,1449.0,,211.0,8414240,,,18.6,20345.0,
Andalucía,2020-08-03,,,81.0,10.0,1450.0,,286.0,8414240,,,19.7,20499.0,
Andalucía,2020-08-04,,,90.0,14.0,1451.0,,283.0,8414240,,,21.1,20697.0,
Andalucía,2020-08-05,,,97.0,16.0,1451.0,,359.0,8414240,,,21.8,20877.0,
Andalucía,2020-08-06,,,100.0,17.0,1452.0,,367.0,8414240,,,24.9,21193.0,
Andalucía,2020-08-07,,,105.0,16.0,1452.0,,441.0,8414240,,,27.2,21500.0,
Andalucía,2020-08-08,,,106.0,17.0,1455.0,,367.0,8414240,,,30.0,21844.0,
Andalucía,2020-08-09,,,110.0,20.0,1457.0,,318.0,8414240,,,32.5,22131.0,
Andalucía,2020-08-10,,,121.0,24.0,1457.0,,456.0,8414240,,,34.2,22361.0,
Andalucía,2020-08-11,,,115.0,21.0,1457.0,,503.0,8414240,,,36.5,22640.0,
Andalucía,2020-08-12,,,133.0,26.0,1457.0,,577.0,8414240,,,38.8,22946.0,
Andalucía,2020-08-13,,,142.0,29.0,1459.0,,615.0,8414240,,,42.5,23369.0,
Andalucía,2020-08-14,,,158.0,29.0,1459.0,,714.0,8414240,,,45.4,23805.0,
Andalucía,2020-08-15,,,171.0,34.0,1459.0,,611.0,8414240,,,49.6,24339.0,
Andalucía,2020-08-16,,,182.0,35.0,1464.0,,563.0,8414240,,,52.8,24794.0,
Andalucía,2020-08-17,,,196.0,37.0,1466.0,,716.0,8414240,,,57.2,25320.0,
Andalucía,2020-08-18,,,221.0,34.0,1469.0,,795.0,8414240,,,60.0,25751.0,
Andalucía,2020-08-19,,,234.0,35.0,1470.0,,730.0,8414240,,,64.8,26329.0,
Andalucía,2020-08-20,,,256.0,35.0,1470.0,,807.0,8414240,,,68.0,26917.0,
Andalucía,2020-08-21,,,248.0,37.0,1475.0,,870.0,8414240,,,72.7,27623.0,
Andalucía,2020-08-22,,,267.0,36.0,1477.0,,797.0,8414240,,,76.3,28271.0,
Andalucía,2020-08-23,,,290.0,37.0,1479.0,,736.0,8414240,,,79.9,28864.0,
Andalucía,2020-08-24,,,308.0,36.0,1481.0,,846.0,8414240,,,83.9,29425.0,
Andalucía,2020-08-25,,,341.0,39.0,1486.0,,879.0,8414240,,,88.0,30055.0,
Andalucía,2020-08-26,,,371.0,44.0,1490.0,,988.0,8414240,,,94.5,30901.0,
Andalucía,2020-08-27,,,392.0,54.0,1491.0,,1013.0,8414240,,,99.1,31721.0,
Andalucía,2020-08-28,,,416.0,57.0,1495.0,,1024.0,8414240,,,104.8,32631.0,
Andalucía,2020-08-29,,,413.0,61.0,1500.0,,888.0,8414240,,,108.7,33494.0,
Andalucía,2020-08-30,,,448.0,69.0,1503.0,,788.0,8414240,,,110.6,34117.0,
Andalucía,2020-08-31,,,493.0,72.0,1508.0,,979.0,8414240,,,111.4,34710.0,
Andalucía,2020-09-01,,,522.0,70.0,1515.0,,1144.0,8414240,,,117.6,35664.0,
Andalucía,2020-09-02,,,567.0,78.0,1521.0,,1025.0,8414240,,,121.3,36548.0,
Andalucía,2020-09-03,,,604.0,87.0,1524.0,,1019.0,8414240,,,126.6,37586.0,
Andalucía,2020-09-04,,,632.0,97.0,1531.0,,1278.0,8414240,,,130.4,38609.0,
Andalucía,2020-09-05,,,624.0,102.0,1538.0,,1007.0,8414240,,,134.9,39641.0,
Andalucía,2020-09-06,,,698.0,110.0,1544.0,,858.0,8414240,,,136.0,40322.0,
Andalucía,2020-09-07,,,750.0,117.0,1553.0,,852.0,8414240,,,137.1,40985.0,
Andalucía,2020-09-08,,,765.0,118.0,1561.0,,1044.0,8414240,,,142.1,42024.0,
Andalucía,2020-09-09,,,790.0,113.0,1566.0,,1240.0,8414240,,,141.3,42805.0,
Andalucía,2020-09-10,,,808.0,112.0,1582.0,,1153.0,8414240,,,143.2,43783.0,
Andalucía,2020-09-11,,,819.0,118.0,1589.0,,1383.0,8414240,,,147.2,45030.0,
Andalucía,2020-09-12,,,818.0,112.0,1603.0,,991.0,8414240,,,150.4,46169.0,
Andalucía,2020-09-13,,,868.0,115.0,1603.0,,838.0,8414240,,,151.8,46911.0,
Andalucía,2020-09-14,,,868.0,,1609.0,,1021.0,8414240,,,152.5,47556.0,
Andalucía,2020-09-15,,,868.0,,1631.0,,1030.0,8414240,,,153.4,48592.0,
Andalucía,2020-09-16,,,940.0,120.0,1647.0,,1367.0,8414240,,,153.8,49512.0,
Andalucía,2020-09-17,,,945.0,126.0,1672.0,,1234.0,8414240,,,158.0,50904.0,
Andalucía,2020-09-18,,,951.0,128.0,1678.0,,1500.0,8414240,,,165.1,52519.0,
Andalucía,2020-09-19,,,940.0,134.0,1689.0,,1113.0,8414240,,,170.4,53999.0,
Andalucía,2020-09-20,,,988.0,136.0,1692.0,,796.0,8414240,,,171.2,54743.0,
Andalucía,2020-09-21,,,988.0,,1706.0,,1048.0,8414240,,,173.0,55558.0,
Andalucía,2020-09-22,,,1019.0,136.0,1718.0,,1250.0,8414240,,,178.8,57100.0,
Andalucía,2020-09-23,,,1017.0,135.0,1730.0,,1289.0,8414240,,,188.0,58651.0,
Andalucía,2020-09-24,,,1017.0,134.0,1742.0,,1319.0,8414240,,,194.0,60140.0,
Andalucía,2020-09-25,,,1053.0,140.0,1759.0,,1389.0,8414240,,,195.9,61554.0,
Andalucía,2020-09-26,,,1023.0,142.0,1777.0,,1258.0,8414240,,,200.6,63111.0,
Andalucía,2020-09-27,,,1065.0,153.0,1779.0,,771.0,8414240,,,201.2,63903.0,
Andalucía,2020-09-28,,,1103.0,154.0,1796.0,,953.0,8414240,,,203.6,64760.0,
Andalucía,2020-09-29,,,1084.0,151.0,1821.0,,1289.0,8414240,,,205.9,66025.0,
Andalucía,2020-09-30,,,1043.0,154.0,1842.0,,1448.0,8414240,,,207.8,67113.0,
Andalucía,2020-10-01,,,1021.0,156.0,1861.0,,1601.0,8414240,,,206.7,68445.0,
Andalucía,2020-10-02,,,998.0,151.0,1883.0,,1728.0,8414240,,,204.1,69914.0,
Andalucía,2020-10-03,,,998.0,156.0,1906.0,,1360.0,8414240,,,208.1,71510.0,
Andalucía,2020-10-04,,,1024.0,147.0,1910.0,,1095.0,8414240,,,213.2,72682.0,
Andalucía,2020-10-05,,,1075.0,149.0,1926.0,,1544.0,8414240,,,210.9,73304.0,
Andalucía,2020-10-06,,,1058.0,144.0,1956.0,,2016.0,8414240,,,210.0,74766.0,
Andalucía,2020-10-07,,,1028.0,139.0,1962.0,,2050.0,8414240,,,214.3,76684.0,
Andalucía,2020-10-08,,,1016.0,146.0,1982.0,,2282.0,8414240,,,219.4,78601.0,
Andalucía,2020-10-09,,,1013.0,151.0,1996.0,,2449.0,8414240,,,226.4,80605.0,
Andalucía,2020-10-10,,,1004.0,153.0,2019.0,,1946.0,8414240,,,232.3,82654.0,
Andalucía,2020-10-11,,,1084.0,162.0,2025.0,,1312.0,8414240,,,238.8,84000.0,
Andalucía,2020-10-12,,,1152.0,160.0,2039.0,,1387.0,8414240,,,244.4,85321.0,
Andalucía,2020-10-13,,,1210.0,161.0,2083.0,,2149.0,8414240,,,244.3,86579.0,
Andalucía,2020-10-14,,,1220.0,166.0,2086.0,,2994.0,8414240,,,254.5,88527.0,
Andalucía,2020-10-15,,,1281.0,171.0,2097.0,,3258.0,8414240,,,262.2,90509.0,
Andalucía,2020-10-16,,,1317.0,182.0,2126.0,,3371.0,8414240,,,280.1,93480.0,
Andalucía,2020-10-17,,,1299.0,181.0,2151.0,,2740.0,8414240,,,293.6,96214.0,
Andalucía,2020-10-18,,,1398.0,188.0,2160.0,,1746.0,8414240,,,310.4,98800.0,
Andalucía,2020-10-19,,,1506.0,193.0,2169.0,,3370.0,8414240,,,323.3,100508.0,
Andalucía,2020-10-20,,,1567.0,198.0,2211.0,,4054.0,8414240,,,334.8,102935.0,
Andalucía,2020-10-21,,,1675.0,201.0,2211.0,,4534.0,8414240,,,312.0,102935.0,
Andalucía,2020-10-22,,,1794.0,219.0,2271.0,,4419.0,8414240,,,363.6,109195.0,
Andalucía,2020-10-23,,,1949.0,226.0,2301.0,,4585.0,8414240,,,383.8,112901.0,
Andalucía,2020-10-24,,,1970.0,249.0,2331.0,,3324.0,8414240,,,399.9,116304.0,
Andalucía,2020-10-25,,,2144.0,268.0,2335.0,,2280.0,8414240,,,421.6,119471.0,
Andalucía,2020-10-26,,,2262.0,282.0,2348.0,,3857.0,8414240,,,437.7,122146.0,
Andalucía,2020-10-27,,,2312.0,293.0,2402.0,,4463.0,8414240,,,456.5,124994.0,
Andalucía,2020-10-28,,,2345.0,296.0,2435.0,,4626.0,8414240,,,458.2,127077.0,
Andalucía,2020-10-29,,,2471.0,325.0,2466.0,,4459.0,8414240,,,497.1,132337.0,
Andalucía,2020-10-30,,,2562.0,340.0,2505.0,,4545.0,8414240,,,522.8,137471.0,
Andalucía,2020-10-31,,,2611.0,359.0,2559.0,,3212.0,8414240,,,557.6,143132.0,
Andalucía,2020-11-01,,,2764.0,381.0,2571.0,,2864.0,8414240,,,589.2,148376.0,
Andalucía,2020-11-02,,,2936.0,400.0,2605.0,,2577.0,8414240,,,621.5,152801.0,
Andalucía,2020-11-03,,,3121.0,408.0,2639.0,,3895.0,8414240,,,639.5,156746.0,
Andalucía,2020-11-04,,,3198.0,422.0,2691.0,,4354.0,8414240,,,667.9,159136.0,
Andalucía,2020-11-05,,,3226.0,426.0,2751.0,,4258.0,8414240,,,638.7,162934.0,
